subcategory	sample_rate	copyright	bit_depth	description	manufacturer	publisher	filename	length	channels	designer	library	category	originator
MISC	96000	2023 @ Rescopic Sound	24	Structured And Stable Sequence, Tight, Low Hum And Buzz, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Texture Large 06_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Structured And Stable Sequence, Tense, Alien Being, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Texture Large 07_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Structured And Stable Sequence, Intense, Resonant, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Texture Large 08_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Structured And Stable Sequence, Tense, Resonant, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Texture Large 09_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Structured And Stable Sequence, Strong, Extraterrestrial Signal, Liquidy Movement With Particles	Rescopic Sound	www.rescopicsound.com	SCIMisc_Texture Large 10_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Structured And Stable Sequence, Tense, Grainy Noise Texture, Grit	Rescopic Sound	www.rescopicsound.com	SCIMisc_Texture Small 01_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Structured And Stable Sequence, Dense, Resonant, Morphing	Rescopic Sound	www.rescopicsound.com	SCIMisc_Texture Small 02_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Structured And Stable Sequence, Gritty, Mutant, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Texture Small 03_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Structured And Stable Sequence, Dense, Energy, Grainy Noise Texture	Rescopic Sound	www.rescopicsound.com	SCIMisc_Texture Small 04_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Structured And Stable Sequence, Tense, Resonant, Low Hum And Buzz	Rescopic Sound	www.rescopicsound.com	SCIMisc_Texture Small 05_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Structured And Stable Sequence, Dense, Mushy, Morphing	Rescopic Sound	www.rescopicsound.com	SCIMisc_Texture Small 06_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Structured And Stable Sequence, Tense, Bubbling, Liquidy Movement With Particles	Rescopic Sound	www.rescopicsound.com	SCIMisc_Texture Small 07_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Structured And Stable Sequence, Tense, Flanging, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Texture Small 08_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Structured And Stable Sequence, Gritty, Grainy Noise Texture, Churning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Texture Small 09_RSCPC_PX.wav	00:38	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Structured And Stable Sequence, Dense, Extraterrestrial Signal, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Texture Small 10_RSCPC_PX.wav	00:37	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Strong, Low Thump, Sci-Fi Explosive Energy, Mushy	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Long 01_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Tense, Energy, Alien Weapon Effect, Descend	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Long 02_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Tense, Energy, Mushy, Descend	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Long 03_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Tense, Energy, Alien Weapon Effect, Descend	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Long 04_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Angry, Low Punch, Sci-Fi Explosive Energy	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Long 05_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Dense, Energy, Mushy, Descend	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Long 06_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Aggressive Punch, Energy, Mushy, Sci-Fi Explosion	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Long 07_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Strong, Energy, Alien Weapon Effect, Grit	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Long 08_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Aggressive Punch, Energy, Alien Weapon Effect	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Long 09_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Aggressive Punch, Energy, Mushy, Splatter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Long 10_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Dense, Energy, Grainy Noise Texture, Splatter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Long 11_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Aggressive Punch, Energy, Sci-Fi Explosion, Churning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Long 12_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Heavy, Low Punch, Alien Weapon Effect, Descend	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Long 13_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Dense, Low Thump, Mushy, Splatter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Long 14_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Aggressive Punch, Resonant, Alien Weapon Effect, Descend	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Long 15_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Aggressive Punch, Energy, Mushy, Slight Rattle	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Long 16_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Aggressive Punch, Energy, Mushy, Slight Rattle	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Short 01_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Dense, Low Thump, Mushy, Descend	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Short 02_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Angry, Resonant, Biomechanical Malfunction, Churning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Short 03_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Aggressive Punch, Energy, Alien Weapon Effect, Ripple	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Short 04_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Gritty, Resonant, Grainy Noise Texture, Churning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Short 05_RSCPC_PX.wav	00:01	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Gritty, Low Thump, Granular Artifacts, Rattling	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Short 06_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Dense, Low Thump, Sci-Fi Explosive Energy, Splatter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Short 07_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Tense, Energy, Grainy Noise Texture, Springy Tail	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Short 08_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Gritty, Resonant, Biomechanical Malfunction, Grinding	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Short 09_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Dense, Low Punch, Mushy, Granular Gesture	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Short 10_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Aggressive Punch, Energy, Alien Weapon Effect, Mushy Tail	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Short 11_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Tense, Low Thump, Grainy Noise Texture, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Short 12_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Dense, Energy, Granular Artifacts, Descend	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Short 13_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Aggressive Punch, Energy, Flanging, Descend	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Short 14_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Aggressive Punch, Energy, Sci-Fi Explosion, Slight Rattle	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Short 15_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Dense, Low Tension, Alien Weapon Effect, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Short 16_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Aggressive Punch, Energy, Sci-Fi Explosion, Churning	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Short 17_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Tense, Low Thump, Granular Artifacts, Rattling	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Short 18_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Gritty, Energy, Alien Weapon Effect, Slight Rattle	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Short 19_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SCIFI	Logic Pro X
MISC	96000	2023 @ Rescopic Sound	24	Sweeping, Laser And Modulated Hit, Dense, Low Punch, Mushy, Descend	Rescopic Sound	www.rescopicsound.com	SCIMisc_Zap Short 20_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SCIFI	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And All Around Swoosh, Gritty, Airy, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Large 01_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And All Around Swoosh, Tight, Energy, Fluttering Tail	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Large 02_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And All Around Swoosh, Dense, Grit, Slight Rattle	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Large 03_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And All Around Swoosh, Tight, Futuristic, Synth-Based	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Large 04_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And All Around Swoosh, Tight, Energy, Slight Rattle	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Large 05_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And All Around Swoosh, Tight, Resonant, Slight Rattle	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Large 06_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And All Around Swoosh, Futuristic, Synth-Based, Descend	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Large 07_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And All Around Swoosh, Synth-Based, Descend, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Large 08_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And All Around Swoosh, Futuristic, Synth-Based, Descend	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Large 09_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And All Around Swoosh, Energy, Doppler Shift, Granular Gesture	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Large 10_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And All Around Swoosh, Strong, Futuristic, Stutter, Chatter	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Large 11_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And All Around Swoosh, Dense, Mushy, Rattling	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Large 12_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And All Around Swoosh, Gritty, Fading Quickly, Grinding	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Large 13_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And All Around Swoosh, Gritty, Futuristic, Grainy Noise Texture	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Large 14_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And All Around Swoosh, Dense, Mushy, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Large 15_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And All Around Swoosh, Tight, Mushy, Fading Quickly	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Large 16_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And All Around Swoosh, Dense, Grit, Fading Quickly	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Large 17_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thinner And All Around Swoosh, Tight, Granular Artifacts, Sticky	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Small 01_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thinner And All Around Swoosh, Synth-Based, Doppler Shift, Fluttering	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Small 02_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thinner And All Around Swoosh, Dense, Energy, Slight Rattle	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Small 03_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thinner And All Around Swoosh, Dense, Grit, Slight Rattle	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Small 04_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thinner And All Around Swoosh, Tense, Synth-Based, Doppler Shift	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Small 05_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thinner And All Around Swoosh, Dense, Grit, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Small 06_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thinner And All Around Swoosh, Dense, Mushy, Doppler Shift	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Small 07_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thinner And All Around Swoosh, Tense, Airy, Fizzy	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Small 08_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thinner And All Around Swoosh, Gritty, Fluttering, Fading Quickly	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Small 09_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thinner And All Around Swoosh, Tense, Doppler Shift, Fading Quickly	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Small 10_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thinner And All Around Swoosh, Tight, Granular Artifacts, Slight Rattle	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Small 11_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thinner And All Around Swoosh, Dense, Synth-Based, Slight Rattle	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Small 12_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thinner And All Around Swoosh, Dense, Mushy, Fading Quickly	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Small 13_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thinner And All Around Swoosh, Dense, Mushy, Fading Quickly	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Crisp Small 14_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Tight, Airy, Doppler Shift	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Fused Large 01_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Tense, Flanging, Doppler Shift	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Fused Large 02_RSCPC_PX.wav	00:01	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Tight, Airy, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Fused Large 03_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Tight, Mushy, Liquidy Movement	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Fused Large 04_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Tight, Futuristic, Granular Gesture	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Fused Large 05_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Tight, Energy, Granular Flutter	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Fused Large 06_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Gritty, Fizzy, Fast	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Fused Large 07_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Tight, Futuristic, Doppler Shift	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Fused Large 08_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Hollow, Fluttering, Descend	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Fused Large 09_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Dense, Whiz, Hollow	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Fused Large 10_RSCPC_PX.wav	00:01	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Tight, Granular Flutter, Doppler Shift	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Fused Large 11_RSCPC_PX.wav	00:01	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Tense, Doppler Shift, Granular Gesture	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Fused Large 12_RSCPC_PX.wav	00:01	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Tight, Doppler Shift, Slight Rattle	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Fused Large 13_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Tight, Doppler Shift, Fading Quickly	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Fused Large 14_RSCPC_PX.wav	00:01	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Dense, Fizzy, Doppler Shift	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Fused Large 15_RSCPC_PX.wav	00:01	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Tight, Grit, Doppler Shift	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Fused Large 16_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
SWISH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Tight, Energy, Doppler Shift	Rescopic Sound	www.rescopicsound.com	SWSH_Swish Fused Large 17_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
